OrderID,SupplierID,ProductID,OrderDate,Warehouse,Quantity,UnitPrice,Amount,PaymentStatus
1684,453,94,2024-10-17,Brno Warehouse,9,4907,44163,Paid
1685,8,61,2024-02-21,Prague Warehouse,40,1125,45000,Overdue
1686,153,23,2025-01-29,Pardubice Warehouse,179,3930,703470,Paid
1687,347,27,2024-10-02,Prague Warehouse,129,1168,150672,Paid
1688,174,54,2025-04-27,Plzen Warehouse,191,1038,198258,Paid
1689,343,10,2023-04-04,Brno Warehouse,117,4198,491166,Pending
1690,158,89,2024-03-29,Prague Warehouse,68,1572,106896,Paid
1691,493,77,2023-10-26,Plzen Warehouse,154,3747,577038,Paid
1692,431,16,2023-02-03,Plzen Warehouse,168,2425,407400,Paid
1693,215,41,2024-06-18,Brno Warehouse,3,275,825,Pending
1694,177,98,2025-05-05,Ostrava Warehouse,108,1243,134244,Paid
1695,175,55,2024-08-27,Brno Warehouse,122,3610,440420,Paid
1696,340,61,2023-11-09,Pardubice Warehouse,9,4162,37458,Paid
1697,338,86,2024-02-06,Brno Warehouse,160,1050,168000,Paid
1698,146,81,2024-11-06,Brno Warehouse,195,4536,884520,Overdue
1699,450,87,2024-04-16,Liberec Warehouse,4,2844,11376,Pending
1700,324,100,2025-02-16,Prague Warehouse,6,220,1320,Paid
1701,478,49,2024-05-18,Brno Warehouse,73,4770,348210,Paid
1702,161,73,2025-10-19,Brno Warehouse,26,2020,52520,Pending
1703,127,52,2024-11-22,Ceske Budejovice Warehouse,130,1784,231920,Paid
1704,420,2,2024-06-11,Hradec Kralove Warehouse,194,1068,207192,Paid
1705,82,96,2025-09-27,Olomouc Warehouse,114,3908,445512,Paid
1706,485,50,2025-10-01,Ostrava Warehouse,85,4880,414800,Paid
1707,147,86,2025-08-01,Plzen Warehouse,86,3415,293690,Paid
1708,239,43,2023-12-11,Brno Warehouse,131,4838,633778,Paid
1709,412,77,2024-12-22,Brno Warehouse,35,1204,42140,Overdue
1710,424,8,2023-12-13,Hradec Kralove Warehouse,114,4489,511746,Pending
1711,84,59,2023-10-14,Prague Warehouse,59,2605,153695,Paid
1712,113,65,2025-09-27,Brno Warehouse,38,4942,187796,Pending
1713,225,81,2024-01-12,Ceske Budejovice Warehouse,33,3984,131472,Pending
1714,332,12,2023-05-01,Olomouc Warehouse,121,832,100672,Paid
1715,378,4,2025-12-09,Prague Warehouse,143,1681,240383,Paid
1716,243,77,2023-03-11,Prague Warehouse,100,3779,377900,Paid
1717,143,95,2023-06-02,Ostrava Warehouse,142,3952,561184,Paid
1718,41,41,2023-04-10,Ostrava Warehouse,194,2527,490238,Paid
1719,423,7,2023-01-14,Ostrava Warehouse,45,423,19035,Paid
1720,258,87,2025-04-24,Brno Warehouse,48,3799,182352,Paid
1721,447,88,2023-10-09,Zlin Warehouse,172,3092,531824,Paid
1722,285,69,2024-04-18,Brno Warehouse,118,461,54398,Paid
1723,105,69,2023-05-20,Ostrava Warehouse,165,2200,363000,Pending
1724,202,81,2023-11-06,Brno Warehouse,29,4597,133313,Paid
1725,450,30,2023-01-19,Prague Warehouse,84,4876,409584,Paid
1726,307,73,2024-03-23,Prague Warehouse,162,1992,322704,Pending
1727,331,6,2025-11-01,Ceske Budejovice Warehouse,187,2854,533698,Paid
1728,461,89,2025-07-22,Pardubice Warehouse,113,1572,177636,Overdue
1729,266,19,2025-02-03,Prague Warehouse,117,1206,141102,Paid
1730,398,80,2023-05-04,Pardubice Warehouse,43,2526,108618,Paid
1731,210,85,2025-09-16,Prague Warehouse,161,1903,306383,Pending
1732,51,66,2025-09-26,Plzen Warehouse,19,2127,40413,Paid
1733,118,10,2023-02-02,Prague Warehouse,8,180,1440,Pending
1734,201,16,2023-01-14,Ceske Budejovice Warehouse,159,3068,487812,Paid
1735,377,37,2025-12-25,Prague Warehouse,11,2641,29051,Paid
1736,39,79,2025-04-22,Ostrava Warehouse,8,3839,30712,Paid
1737,28,77,2023-01-25,Liberec Warehouse,153,3088,472464,Pending
1738,259,77,2023-02-04,Prague Warehouse,113,4936,557768,Overdue
1739,84,32,2025-12-20,Brno Warehouse,148,424,62752,Paid
1740,454,47,2024-07-16,Prague Warehouse,38,2461,93518,Paid
1741,155,72,2024-08-10,Olomouc Warehouse,135,1334,180090,Overdue
1742,117,43,2023-02-05,Brno Warehouse,117,202,23634,Paid
1743,2,82,2025-10-25,Ostrava Warehouse,167,846,141282,Pending
1744,93,36,2025-05-31,Hradec Kralove Warehouse,74,3791,280534,Paid
1745,166,26,2024-01-03,Brno Warehouse,72,3585,258120,Paid
1746,387,10,2023-08-08,Prague Warehouse,106,1347,142782,Paid
1747,400,31,2023-07-17,Olomouc Warehouse,118,3164,373352,Overdue
1748,350,97,2025-12-09,Liberec Warehouse,20,1819,36380,Pending
1749,296,29,2023-11-01,Hradec Kralove Warehouse,11,2302,25322,Pending
1750,258,5,2024-05-08,Prague Warehouse,144,3405,490320,Paid
1751,81,77,2024-01-29,Brno Warehouse,42,2636,110712,Pending
1752,425,1,2025-12-14,Pardubice Warehouse,90,3585,322650,Pending
1753,268,87,2024-05-31,Liberec Warehouse,52,1889,98228,Paid
1754,419,3,2024-12-26,Plzen Warehouse,165,1864,307560,Pending
1755,235,67,2024-07-01,Brno Warehouse,52,3457,179764,Paid
1756,321,71,2025-03-23,Brno Warehouse,137,4782,655134,Paid
1757,311,100,2023-06-11,Prague Warehouse,163,3097,504811,Paid
1758,301,35,2025-02-03,Ceske Budejovice Warehouse,195,359,70005,Paid
1759,463,15,2025-04-11,Prague Warehouse,95,2018,191710,Paid
1760,474,67,2025-07-29,Plzen Warehouse,135,1886,254610,Paid
1761,357,93,2024-05-13,Plzen Warehouse,2,199,398,Paid
1762,213,30,2024-04-07,Brno Warehouse,25,4005,100125,Pending
1763,62,82,2024-09-06,Brno Warehouse,76,2442,185592,Paid
1764,49,75,2023-06-15,Plzen Warehouse,94,3333,313302,Paid
1765,127,43,2023-03-06,Brno Warehouse,94,3349,314806,Paid
1766,223,60,2023-07-11,Brno Warehouse,41,427,17507,Paid
1767,409,40,2025-04-10,Brno Warehouse,180,1451,261180,Paid
1768,279,65,2025-02-15,Liberec Warehouse,87,2911,253257,Paid
1769,408,29,2025-02-11,Hradec Kralove Warehouse,81,2389,193509,Paid
1770,294,74,2025-09-01,Plzen Warehouse,193,1465,282745,Paid
1771,284,92,2023-04-25,Liberec Warehouse,124,3262,404488,Paid
1772,277,95,2023-01-20,Ostrava Warehouse,77,3199,246323,Paid
1773,438,19,2023-12-17,Plzen Warehouse,38,4654,176852,Paid
1774,107,3,2023-06-19,Zlin Warehouse,195,3802,741390,Pending
1775,146,36,2025-10-20,Ostrava Warehouse,42,1508,63336,Paid
1776,420,43,2025-06-07,Prague Warehouse,199,1610,320390,Pending
1777,99,15,2024-11-09,Hradec Kralove Warehouse,182,319,58058,Paid
1778,429,97,2023-07-15,Liberec Warehouse,195,2268,442260,Pending
1779,375,41,2025-12-17,Brno Warehouse,78,3286,256308,Overdue
1780,73,90,2023-03-29,Zlin Warehouse,64,3339,213696,Paid
1781,437,80,2024-04-15,Brno Warehouse,132,4630,611160,Paid
1782,486,36,2024-03-08,Brno Warehouse,159,1369,217671,Paid
1783,122,97,2025-08-31,Plzen Warehouse,125,4475,559375,Paid
1784,30,84,2024-07-09,Brno Warehouse,141,3917,552297,Paid
1785,188,77,2023-04-06,Olomouc Warehouse,27,167,4509,Pending
1786,364,33,2023-06-02,Prague Warehouse,59,1771,104489,Overdue
1787,354,5,2024-07-28,Prague Warehouse,65,842,54730,Paid
1788,288,78,2023-03-09,Ostrava Warehouse,192,2112,405504,Pending
1789,451,91,2024-01-03,Ostrava Warehouse,25,1805,45125,Paid
1790,195,87,2024-10-06,Prague Warehouse,37,1546,57202,Paid
1791,156,14,2023-02-02,Hradec Kralove Warehouse,124,3169,392956,Pending
1792,172,68,2024-02-29,Plzen Warehouse,71,390,27690,Paid
1793,335,83,2023-10-23,Prague Warehouse,142,3779,536618,Pending
1794,41,47,2025-03-26,Brno Warehouse,94,4010,376940,Paid
1795,63,54,2023-06-07,Liberec Warehouse,152,4751,722152,Paid
1796,23,4,2024-09-04,Ostrava Warehouse,67,452,30284,Paid
1797,360,94,2023-11-29,Prague Warehouse,176,1363,239888,Paid
1798,75,83,2024-05-07,Prague Warehouse,103,1926,198378,Pending
1799,48,95,2025-03-07,Ostrava Warehouse,91,4478,407498,Paid
1800,160,95,2024-11-10,Brno Warehouse,193,1705,329065,Paid
1801,313,9,2025-02-25,Plzen Warehouse,166,3936,653376,Paid
1802,118,53,2023-10-14,Ceske Budejovice Warehouse,90,3498,314820,Paid
1803,100,77,2023-06-10,Brno Warehouse,70,4651,325570,Paid
1804,380,78,2025-10-22,Pardubice Warehouse,59,3106,183254,Overdue
1805,417,60,2024-12-09,Ceske Budejovice Warehouse,12,1104,13248,Paid
1806,408,46,2023-04-20,Ceske Budejovice Warehouse,182,2178,396396,Paid
1807,167,54,2023-07-20,Hradec Kralove Warehouse,51,2595,132345,Pending
1808,290,74,2025-06-14,Pardubice Warehouse,166,2361,391926,Paid
1809,440,95,2024-04-20,Plzen Warehouse,174,3864,672336,Paid
1810,156,37,2023-06-05,Brno Warehouse,10,1837,18370,Paid
1811,421,23,2024-11-28,Ostrava Warehouse,9,3196,28764,Paid
1812,7,27,2025-03-23,Pardubice Warehouse,87,2544,221328,Paid
1813,196,70,2024-10-30,Brno Warehouse,94,436,40984,Pending
1814,421,90,2023-03-02,Prague Warehouse,52,3083,160316,Paid
1815,56,66,2024-07-13,Prague Warehouse,179,1067,190993,Overdue
1816,321,61,2025-07-11,Pardubice Warehouse,22,771,16962,Paid
1817,193,77,2025-10-01,Liberec Warehouse,73,1403,102419,Pending
1818,47,51,2024-04-12,Ostrava Warehouse,83,4964,412012,Pending
1819,148,50,2024-12-29,Brno Warehouse,72,2770,199440,Paid
1820,275,19,2025-02-07,Olomouc Warehouse,118,2706,319308,Paid
1821,157,1,2025-06-03,Prague Warehouse,68,1814,123352,Pending
1822,202,40,2024-01-16,Ostrava Warehouse,5,2695,13475,Paid
1823,444,32,2025-02-17,Brno Warehouse,83,3070,254810,Paid
1824,402,22,2023-06-25,Zlin Warehouse,121,3369,407649,Paid
1825,476,93,2024-08-27,Ostrava Warehouse,157,2701,424057,Overdue
1826,419,66,2024-05-19,Ostrava Warehouse,6,578,3468,Paid
1827,427,40,2023-05-31,Olomouc Warehouse,69,943,65067,Paid
1828,495,38,2023-06-18,Ostrava Warehouse,58,1725,100050,Overdue
1829,479,48,2024-07-02,Brno Warehouse,43,1980,85140,Paid
1830,475,55,2023-11-12,Ostrava Warehouse,197,3751,738947,Paid
1831,126,75,2025-02-17,Hradec Kralove Warehouse,72,2217,159624,Pending
1832,395,81,2023-11-12,Brno Warehouse,91,604,54964,Pending
1833,305,55,2025-03-08,Olomouc Warehouse,37,209,7733,Paid
1834,369,51,2024-10-10,Zlin Warehouse,58,1505,87290,Pending
1835,294,60,2025-01-08,Pardubice Warehouse,127,4592,583184,Overdue
1836,64,8,2023-08-07,Plzen Warehouse,37,3580,132460,Paid
1837,325,86,2023-07-07,Olomouc Warehouse,154,450,69300,Paid
1838,392,68,2023-01-11,Hradec Kralove Warehouse,170,1657,281690,Pending
1839,418,75,2024-09-23,Hradec Kralove Warehouse,16,3142,50272,Paid
1840,176,72,2025-06-29,Hradec Kralove Warehouse,150,2936,440400,Paid
1841,116,9,2025-01-07,Plzen Warehouse,110,3728,410080,Paid
1842,440,90,2024-07-06,Brno Warehouse,151,2141,323291,Pending
1843,204,2,2023-07-29,Prague Warehouse,175,210,36750,Paid
1844,486,80,2023-09-29,Brno Warehouse,195,4404,858780,Paid
1845,321,95,2023-06-28,Hradec Kralove Warehouse,131,1865,244315,Paid
1846,31,70,2024-01-19,Ceske Budejovice Warehouse,12,1301,15612,Paid
1847,388,85,2025-06-01,Ostrava Warehouse,23,3078,70794,Paid
1848,113,90,2025-07-08,Ostrava Warehouse,111,2572,285492,Paid
1849,365,59,2025-11-15,Brno Warehouse,139,2475,344025,Paid
1850,434,19,2025-04-15,Ostrava Warehouse,52,110,5720,Paid
1851,325,28,2023-07-31,Olomouc Warehouse,178,2401,427378,Paid
1852,414,72,2023-02-23,Brno Warehouse,185,1689,312465,Paid
1853,376,14,2023-07-03,Prague Warehouse,192,1601,307392,Pending
1854,344,24,2024-12-25,Ostrava Warehouse,127,228,28956,Paid
1855,443,44,2023-07-10,Brno Warehouse,174,3703,644322,Paid
1856,67,56,2024-10-26,Zlin Warehouse,29,4295,124555,Paid
1857,75,90,2025-02-27,Brno Warehouse,121,389,47069,Overdue
1858,45,95,2023-01-26,Ceske Budejovice Warehouse,198,1776,351648,Pending
1859,260,51,2024-08-20,Brno Warehouse,174,1944,338256,Paid
1860,154,32,2025-04-27,Prague Warehouse,144,3735,537840,Overdue
1861,155,50,2025-03-05,Plzen Warehouse,179,2793,499947,Paid
1862,430,41,2023-06-23,Liberec Warehouse,101,1927,194627,Paid
1863,363,66,2024-05-12,Ostrava Warehouse,11,4860,53460,Paid
1864,448,25,2025-12-03,Brno Warehouse,139,1470,204330,Paid
1865,475,61,2023-12-14,Prague Warehouse,191,4893,934563,Paid
1866,234,66,2025-02-18,Plzen Warehouse,181,3922,709882,Pending
1867,51,42,2023-12-14,Prague Warehouse,89,282,25098,Paid
1868,306,65,2023-10-12,Brno Warehouse,58,450,26100,Paid
1869,262,36,2024-07-04,Olomouc Warehouse,19,3686,70034,Pending
1870,315,76,2024-09-08,Prague Warehouse,160,1501,240160,Paid
1871,125,9,2024-07-03,Prague Warehouse,50,2855,142750,Pending
1872,399,36,2025-10-06,Prague Warehouse,122,4873,594506,Paid
1873,245,92,2023-10-26,Zlin Warehouse,72,2949,212328,Paid
1874,30,38,2023-05-10,Brno Warehouse,55,4535,249425,Pending
1875,426,33,2023-12-09,Ceske Budejovice Warehouse,169,3312,559728,Overdue
1876,485,42,2025-06-09,Brno Warehouse,99,4306,426294,Pending
1877,122,61,2024-07-19,Liberec Warehouse,70,4067,284690,Paid
1878,125,46,2025-05-12,Prague Warehouse,149,4027,600023,Overdue
1879,37,86,2024-09-05,Ostrava Warehouse,117,3529,412893,Paid
1880,170,89,2025-09-18,Pardubice Warehouse,26,3588,93288,Paid
1881,124,61,2023-06-07,Liberec Warehouse,129,1995,257355,Pending
1882,357,18,2025-01-09,Liberec Warehouse,155,3008,466240,Paid
1883,35,70,2024-05-30,Pardubice Warehouse,178,1511,268958,Paid
1884,87,82,2024-05-20,Prague Warehouse,114,3482,396948,Overdue
1885,134,80,2025-10-12,Ostrava Warehouse,194,2043,396342,Paid
1886,196,15,2024-02-05,Ostrava Warehouse,65,4099,266435,Paid
1887,274,48,2025-07-26,Ceske Budejovice Warehouse,10,3218,32180,Paid
1888,201,72,2023-08-08,Brno Warehouse,95,755,71725,Pending
1889,369,13,2023-10-05,Hradec Kralove Warehouse,121,449,54329,Paid
1890,285,43,2024-09-15,Ostrava Warehouse,126,4098,516348,Paid
1891,77,60,2023-01-14,Plzen Warehouse,37,1243,45991,Paid
1892,59,57,2025-03-21,Brno Warehouse,69,497,34293,Paid
1893,431,71,2024-11-11,Brno Warehouse,41,745,30545,Pending
1894,126,17,2025-02-17,Olomouc Warehouse,174,4608,801792,Paid
1895,500,50,2024-11-05,Ostrava Warehouse,45,4232,190440,Paid
1896,401,32,2025-06-20,Hradec Kralove Warehouse,123,2334,287082,Pending
1897,109,22,2024-11-16,Olomouc Warehouse,126,4615,581490,Paid
1898,224,55,2025-05-31,Ostrava Warehouse,27,2872,77544,Pending
1899,496,57,2023-10-06,Ceske Budejovice Warehouse,193,1583,305519,Paid
1900,278,13,2024-09-07,Plzen Warehouse,84,2334,196056,Paid
1901,68,47,2024-10-18,Plzen Warehouse,136,2083,283288,Paid
1902,69,87,2024-02-16,Brno Warehouse,195,2062,402090,Paid
1903,165,62,2025-09-08,Brno Warehouse,49,909,44541,Pending
1904,489,54,2024-10-05,Olomouc Warehouse,96,3296,316416,Pending
1905,305,29,2023-12-30,Ceske Budejovice Warehouse,121,4515,546315,Paid
1906,397,22,2025-03-26,Brno Warehouse,114,613,69882,Pending
1907,162,65,2024-10-15,Prague Warehouse,14,433,6062,Paid
1908,365,29,2024-08-19,Plzen Warehouse,62,2612,161944,Paid
1909,342,48,2025-10-02,Prague Warehouse,43,4195,180385,Pending
1910,309,5,2024-05-11,Olomouc Warehouse,155,4919,762445,Paid
1911,379,35,2024-10-29,Olomouc Warehouse,96,107,10272,Paid
1912,343,74,2025-02-09,Brno Warehouse,27,2103,56781,Paid
1913,435,83,2024-07-28,Ceske Budejovice Warehouse,68,4359,296412,Paid
1914,387,71,2025-03-15,Ostrava Warehouse,127,4976,631952,Paid
1915,42,46,2025-01-17,Plzen Warehouse,48,2228,106944,Pending
1916,354,35,2023-08-22,Prague Warehouse,67,1398,93666,Pending
1917,416,45,2024-02-14,Brno Warehouse,25,3046,76150,Paid
1918,109,13,2024-01-04,Pardubice Warehouse,192,1944,373248,Paid
1919,51,10,2023-02-25,Prague Warehouse,119,3711,441609,Paid
1920,250,66,2025-08-03,Brno Warehouse,152,3165,481080,Paid
1921,497,70,2024-03-05,Brno Warehouse,9,1202,10818,Paid
1922,341,72,2025-06-16,Prague Warehouse,136,779,105944,Pending
1923,430,100,2024-08-19,Brno Warehouse,95,4633,440135,Paid
1924,383,25,2023-05-22,Brno Warehouse,59,3469,204671,Paid
1925,492,44,2025-04-17,Ceske Budejovice Warehouse,17,4147,70499,Paid
1926,21,60,2025-10-19,Olomouc Warehouse,171,2923,499833,Pending
1927,300,47,2023-10-13,Brno Warehouse,95,109,10355,Pending
1928,139,40,2024-09-12,Liberec Warehouse,196,4353,853188,Paid
1929,359,7,2024-05-10,Prague Warehouse,132,2931,386892,Paid
1930,324,46,2024-06-01,Ostrava Warehouse,101,4047,408747,Overdue
1931,499,23,2023-11-12,Brno Warehouse,136,4316,586976,Paid
1932,385,83,2025-05-16,Prague Warehouse,42,2286,96012,Pending
1933,92,46,2025-02-11,Ceske Budejovice Warehouse,49,773,37877,Paid
1934,447,86,2023-06-01,Prague Warehouse,6,2127,12762,Pending
1935,280,13,2025-07-08,Pardubice Warehouse,73,1556,113588,Paid
1936,125,21,2025-09-08,Brno Warehouse,170,143,24310,Overdue
1937,483,1,2025-03-31,Prague Warehouse,32,4293,137376,Pending
1938,397,19,2025-12-30,Olomouc Warehouse,143,3709,530387,Paid
1939,111,60,2025-11-03,Plzen Warehouse,82,1994,163508,Paid
1940,354,33,2025-05-06,Brno Warehouse,69,3881,267789,Paid
1941,139,4,2023-03-17,Brno Warehouse,114,2386,272004,Overdue
1942,484,3,2025-01-06,Prague Warehouse,27,4670,126090,Paid
1943,435,91,2023-06-24,Hradec Kralove Warehouse,66,2671,176286,Paid
1944,273,52,2023-08-12,Ostrava Warehouse,187,1515,283305,Paid
1945,99,99,2024-05-23,Prague Warehouse,156,108,16848,Paid
1946,252,28,2024-12-28,Pardubice Warehouse,152,1962,298224,Paid
1947,338,70,2023-12-07,Brno Warehouse,51,1333,67983,Paid
1948,104,70,2023-04-01,Prague Warehouse,149,3225,480525,Pending
1949,214,55,2025-03-29,Brno Warehouse,159,4811,764949,Paid
1950,249,57,2024-11-10,Ostrava Warehouse,75,2557,191775,Paid
1951,152,87,2025-05-31,Prague Warehouse,50,109,5450,Paid
1952,250,97,2023-08-05,Ostrava Warehouse,92,3104,285568,Paid
1953,275,16,2023-01-22,Ceske Budejovice Warehouse,112,4747,531664,Paid
1954,165,24,2023-07-21,Prague Warehouse,168,367,61656,Paid
1955,487,69,2024-06-13,Brno Warehouse,68,3961,269348,Paid
1956,341,41,2024-03-30,Brno Warehouse,106,2814,298284,Paid
1957,8,77,2025-11-11,Plzen Warehouse,144,4646,669024,Paid
1958,284,47,2025-11-28,Ceske Budejovice Warehouse,76,2741,208316,Pending
1959,5,76,2024-03-28,Brno Warehouse,86,3906,335916,Paid
1960,145,69,2025-07-01,Prague Warehouse,107,1491,159537,Pending
1961,101,31,2025-02-05,Brno Warehouse,191,1182,225762,Paid
1962,164,92,2025-03-12,Prague Warehouse,56,393,22008,Paid
1963,374,92,2025-08-06,Plzen Warehouse,80,4179,334320,Paid
1964,147,30,2025-10-21,Prague Warehouse,24,2935,70440,Paid
1965,64,18,2023-11-05,Brno Warehouse,28,4305,120540,Paid
1966,91,44,2024-12-07,Ostrava Warehouse,121,2254,272734,Paid
1967,117,27,2023-02-20,Brno Warehouse,93,2444,227292,Paid
1968,354,99,2025-09-15,Ostrava Warehouse,85,4023,341955,Paid
1969,267,26,2023-08-03,Prague Warehouse,112,1954,218848,Pending
1970,310,60,2024-08-28,Hradec Kralove Warehouse,122,3968,484096,Paid
1971,173,18,2025-05-01,Brno Warehouse,89,3890,346210,Pending
1972,47,97,2023-06-25,Ceske Budejovice Warehouse,31,3132,97092,Paid
1973,140,89,2023-08-26,Brno Warehouse,143,944,134992,Paid
1974,246,56,2023-10-18,Liberec Warehouse,111,1807,200577,Overdue
1975,149,31,2024-12-14,Brno Warehouse,42,2107,88494,Paid
1976,246,59,2024-09-30,Plzen Warehouse,102,1373,140046,Paid
1977,395,2,2024-12-03,Brno Warehouse,50,4534,226700,Paid
1978,487,97,2025-07-21,Ostrava Warehouse,124,2204,273296,Paid
1979,476,39,2024-02-28,Olomouc Warehouse,133,3067,407911,Overdue
1980,5,61,2025-12-03,Plzen Warehouse,176,4342,764192,Paid
1981,465,63,2025-09-16,Plzen Warehouse,13,4941,64233,Pending
1982,184,96,2024-12-14,Prague Warehouse,32,1312,41984,Overdue
1983,20,18,2025-09-02,Brno Warehouse,195,2395,467025,Paid
1984,425,17,2023-07-19,Plzen Warehouse,79,2297,181463,Paid
1985,46,98,2025-06-16,Prague Warehouse,91,4909,446719,Paid
1986,12,39,2025-07-15,Brno Warehouse,158,3384,534672,Paid
1987,70,71,2024-10-15,Brno Warehouse,6,2364,14184,Paid
1988,17,54,2023-05-18,Brno Warehouse,25,1710,42750,Paid
1989,371,99,2024-09-06,Ostrava Warehouse,156,1518,236808,Pending
1990,147,94,2023-04-02,Plzen Warehouse,190,1886,358340,Pending
1991,154,76,2023-08-24,Ceske Budejovice Warehouse,150,4499,674850,Paid
1992,304,35,2023-02-16,Brno Warehouse,68,3582,243576,Pending
1993,108,11,2024-12-03,Ceske Budejovice Warehouse,143,1977,282711,Pending
1994,236,61,2023-08-12,Plzen Warehouse,26,3007,78182,Paid
1995,308,44,2023-12-03,Ceske Budejovice Warehouse,191,479,91489,Paid
1996,352,68,2024-05-14,Pardubice Warehouse,18,3400,61200,Paid
1997,70,25,2025-11-22,Olomouc Warehouse,73,793,57889,Paid
1998,183,48,2023-12-24,Brno Warehouse,191,3676,702116,Paid
1999,250,32,2023-11-24,Brno Warehouse,62,4245,263190,Paid
2000,228,84,2024-11-08,Brno Warehouse,68,1547,105196,Pending
2001,102,95,2025-05-23,Hradec Kralove Warehouse,48,2490,119520,Paid
2002,75,4,2025-08-04,Hradec Kralove Warehouse,178,1855,330190,Pending
2003,417,38,2024-04-19,Olomouc Warehouse,63,3184,200592,Pending
2004,446,63,2025-04-09,Ceske Budejovice Warehouse,197,1979,389863,Overdue
2005,216,47,2024-01-13,Ceske Budejovice Warehouse,134,2909,389806,Paid
2006,407,1,2024-01-17,Ostrava Warehouse,186,947,176142,Paid
2007,399,3,2025-06-04,Plzen Warehouse,51,3071,156621,Pending
2008,411,86,2025-03-21,Brno Warehouse,12,4161,49932,Paid
2009,203,62,2023-03-01,Brno Warehouse,175,1295,226625,Pending
2010,192,64,2024-02-09,Prague Warehouse,126,1612,203112,Overdue
2011,249,17,2025-07-09,Ostrava Warehouse,9,4002,36018,Paid
2012,499,78,2025-05-29,Olomouc Warehouse,7,3420,23940,Paid
2013,242,62,2025-03-07,Ostrava Warehouse,157,2557,401449,Paid
2014,465,35,2023-01-10,Pardubice Warehouse,179,3562,637598,Pending
2015,179,13,2024-03-15,Brno Warehouse,183,3550,649650,Paid
2016,437,35,2024-02-26,Prague Warehouse,187,326,60962,Paid
2017,462,43,2024-07-24,Liberec Warehouse,184,1907,350888,Paid
2018,219,2,2023-05-09,Olomouc Warehouse,150,4408,661200,Pending
2019,82,56,2023-07-28,Brno Warehouse,146,518,75628,Paid
